StartDate,EndDate,ResponseID,age,city,race,race_other,gender,gender_other,enroll,drive,alcohol,cann5,cann9,sim,rx,text,speed,drowsy,seatbelt,rider_alcohol,rider_cann5,rider_cann9,rider_sim,rider_rx,rider_text,rider_speed,rider_drowsy,rider_seatbelt,DD,rideshare,walk,stayover,publictransit,bikes,other_altopt,dangeralc,dangercann5,dangercann9,dangersim,dangerrx,dangertext,dangerspeed,dangerdrowsy,dangerseatbelt,legalalc,legalcann5,legalcann9,legalsim,legalrx,legaltext,legalspeed,legaldrowsy,legalseatbelt,normsalc,normscann5,normscann9,normssim,normsrx,normstext,normsspeed,normsdrowsy,normsbelt,drivertrain,drivertrain_other,driveincome,negativedrive,negativedrive_text,ridingactivity,ridingact_text,skate,skatehelmet,electricskate,skatedestination,funskate,cityskate,skatepark,sundownskate,friendskate,skatealc,skatecann5,skatecann9,skatesim,skatetext,bike,bikehelmet,electricbike,bikedestination,funbike,citybike,bikepark,sundownbike,friendbike,bikealc,bikecann5,bikecann9,bikesim,biketext,scoot,scoothelmet,escoot,scootdestination,scootfun,cityscoot,scootpark,sundownscoot,friendscoot,alcscoot,cann5scoot,cann9scoot,simscoot,textscoot,negativeriding,negativeriding_text,cannabis1,cannabis2,cannabis3,cannabis4,cann_text,drowsy1,drowsy2,drowsy3,drowsy4,drowsy_text,aid,white,black,latine,asian,multirace,northafrican,me,pnarace,notlisted,genderbin,enrollbin,drivebin,alcoholbin,cann5bin,cann9bin,simbin,rxbin,textbin,speedbin,drowsybin,seatbeltbin,dangeralc_num,dangercann5_num,dangercann9_num,dangersim_num,dangerrx_num,dangertext_num,dangerspeed_num,dangerdrowsy_num,dangerseatbelt_num,riskalc_num,riskcann5_num,riskcann9_num,risksim_num,riskrx_num,risktext_num,riskspeed_num,riskdrowsy_num,riskseatbelt_num,normsalc_bin,normscann5_bin,normscann9_bin,normssim_bin,normsrx_bin,normstext_bin,normsspeed_bin,normsdrowsy_bin,normsbelt_bin
9/28/2025 10:00,9/28/2025 10:04,R_22RncobaId6leID,21,Columbus,White and/or European American,,Male,,Yes,Yes,Never,Never,Once,Never,Never,Once,Twice,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Once,More than twice,Never,Never,Never,Never,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Very dangerous,Very likely,Somewhat likely,Unsure,Very likely,Very likely,Somewhat unlikely,Very unlikely,Very unlikely,Somewhat likely,Never,Once,More than twice,Never,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,People around me going 30 mph over the speed limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,Telling people that they will be arrested and throw in jail ,2,1,3,4,,68da0437-400e-74e0-d41e-33d030eb7df9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,5,5,4,5,5,4,2,2,5,5,4,3,5,5,2,1,1,4,0,1,1,0,1,1,1,1,1
9/28/2025 11:53,9/29/2025 12:01,R_1ClkAMmgKEnpza7,19,Columbus,Latine and/or Hispanic,,Male,,No,Yes,More than twice,More than twice,More than twice,Once,Never,Once,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Twice,Twice,More than twice,More than twice,Twice,Once,Twice,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Somewhat unlikely,Very unlikely,Very unlikely,Once,Never,Once,Twice,Once,Once,Twice,Twice,More than twice,In person,,"Yes, for rideshare (e.g., Uber, Lyft)",,,Bicycling (street and BMX),,,,,,,,,,,,,,,,5,All,All,Half,A Few,All,None,A Few,A Few,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,4,2,3,1,don't do it at all,2,4,1,3,get more sleepp,68da1ea4-38d5-ea0f-24c0-bf65f18bd674,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,5,4,4,5,5,5,4,4,5,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1
9/29/2025 5:09,9/29/2025 5:17,R_Uoq3d650ecti0dH,24,Other,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Once,Once,More than twice,More than twice,Never,Never,Never,Never,Never,Once,Once,More than twice,Once,More than twice,Never,Twice,Twice,Never,Never,Never,Unsure,Unsure,Unsure,Unsure,Somewhat dangerous,Somewhat dangerous,Very dangerous,Unsure,Somewhat dangerous,Somewhat likely,Unsure,Unsure,Unsure,Somewhat likely,Somewhat likely,Very likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,Once,More than twice,More than twice,More than twice,More than twice,Twice,In person,,"Yes, other type of paid driving",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Even high you can still get a ovi ,1,2,3,4,I’m not sure many ppl are different ,68da686c-6629-8414-9404-067226723ce6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,3,3,4,4,5,3,4,4,3,3,3,4,4,5,2,4,1,1,1,1,1,1,1,1,1
9/29/2025 5:27,9/29/2025 5:32,R_DhJYg4gDrAWrIGJ,19,Columbus,White and/or European American,,Female,,Yes,No,,,,,,,,,,Never,Never,Never,Never,Never,Twice,Twice,Never,Once,Never,Twice,Twice,Never,Twice,Once,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very likely,Very likely,Very likely,Very likely,Somewhat likely,Very likely,Somewhat likely,Unsure,Very likely,More than twice,More than twice,More than twice,More than twice,Once,More than twice,Twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,"Bicycling (street and BMX),Scootering,Powered dirt bike",,,,,,,,,,,,,,,,15,None,All,All,None,A Few,None,Half,A Few,Never,Never,Never,Never,More than twice,4,None,All,All,None,A Few,None,Half,Half,Never,Never,Never,Never,More than twice,No,,3,2,4,1,,2,4,3,1,,68da6cfd-c881-fae1-f129-f6e5ead93c58,1,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,5,5,5,5,4,4,4,4,4,5,5,5,5,4,5,4,3,5,1,1,1,1,1,1,1,1,1
9/29/2025 7:07,9/29/2025 7:16,R_1jg3lQwtII7tLRd,19,Other,Another answer not listed,White and black,Male,,No,Yes,Never,Never,Never,Never,Never,Prefer not to answer,Prefer not to answer,More than twice,Twice,Never,Never,Never,Never,Never,Never,Once,More than twice,Twice,More than twice,Never,More than twice,More than twice,Never,Never,Prefer not to answer,Unsure,Somewhat dangerous,Unsure,Very dangerous,Unsure,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",Yes,I ran into a deer and went off the road,Bicycling (street and BMX),,,,,,,,,,,,,,,,8,None,None,None,All,None,None,All,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,2,3,4,,1,2,3,4,,68da842d-b1e1-e8f2-520a-23a19da0bacc,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,1,1,3,4,3,5,3,4,4,3,5,,,,,,,,,,1,1,1,1,1,1,1,1,1
9/29/2025 11:29,9/29/2025 11:36,R_3fBgNgeWQdjwn4X,18,Toledo,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Never,Never,Never,Never,Never,Never,Once,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Unsure,Very unlikely,Very unlikely,Very unlikely,Unsure,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,Scootering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,None,All,All,All,A Few,None,A Few,Half,Never,More than twice,Never,Once,Never,No,,2,4,3,1,,1,3,2,4,,68dac19c-b660-2bc8-cded-78d8a123300e,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,5,5,5,4,4,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1
9/29/2025 1:06,9/29/2025 1:11,R_pAeetZCsp9KKOhr,19,Toledo,White and/or European American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Once,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Once,Never,Never,Twice,More than twice,Once,Never,More than twice,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat safe,Unsure,Somewhat safe,Very likely,Very likely,Very likely,Very likely,Very likely,Somewhat likely,Unsure,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,No,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,,3,None,None,All,None,None,None,A Few,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,3,4,2,Na,3,4,2,1,,68dad880-772f-5553-a2f2-b3c01a3dc983,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,5,5,5,5,5,4,2,3,2,5,5,5,5,5,4,3,2,4,1,1,1,1,1,1,1,1,1
9/29/2025 2:31,9/29/2025 2:37,R_yxogwuWBCm6jr4B,23,Cleveland,White and/or European American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Twice,Once,Twice,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Once,Twice,Once,Never,Once,Once,Twice,More than twice,More than twice,Online,,"Yes, other type of paid driving",No,,"Skateboarding/Longboarding,Bicycling (street and BMX),Powered dirt bike",,2,A Few,Half,Half,A Few,A Few,Half,Half,A Few,More than twice,Once,Once,Once,Once,1,A Few,A Few,A Few,Half,Half,A Few,Half,Half,Once,Once,Once,Twice,Twice,,,,,,,,,,,,,,,No,,2,1,3,4,,1,2,4,3,,68daec72-fda4-42cf-c98e-8e436816ce2a,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,1,1,1,1,1
9/29/2025 5:21,9/29/2025 5:27,R_1GVRQfOy3mtLBpJ,19,Cincinnati,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,i believe that you could show the death rate of people driving impaired that could help ,4,1,2,3,you should not drive if you are feeling sleepy ur life is not worth the risk ,68db13c7-fe29-e99c-2f44-462877c27b67,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0
9/29/2025 7:27,9/29/2025 7:34,R_1Lhbozso4GARLZY,24,Other,White and/or European American,,Male,,No,Yes,Once,Never,Never,Never,Never,More than twice,More than twice,Once,More than twice,Never,Never,Never,Never,Never,More than twice,More than twice,Once,More than twice,Never,Never,Twice,More than twice,Never,Never,Once,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very likely,Somewhat likely,Very likely,Twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,Society sucks at driving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,,1,2,3,4,,68db315e-4030-6196-d2fb-ea2050604a8d,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,5,5,4,5,5,4,4,4,5,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,1,1,1
9/29/2025 7:46,9/29/2025 7:52,R_1pnbGuJfeB0CLOU,21,Columbus,White and/or European American,,Male,,No,No,,,,,,,,,,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Twice,Twice,Once,More than twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat likely,Somewhat likely,Very unlikely,Somewhat likely,Somewhat unlikely,Somewhat likely,Very likely,Somewhat likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,Powered dirt bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,4,68db34b5-b1ce-49e4-eeb7-f2dc1aedd7de,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,4,3,5,5,5,4,4,5,4,4,1,4,2,4,5,4,5,1,1,1,1,1,1,1,1,1
9/29/2025 11:54,9/29/2025 11:59,R_1jE8xfpSLKMjdqT,19,Columbus,White and/or European American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,Never,Once,Once,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat safe,Unsure,Somewhat dangerous,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat likely,Very likely,Unsure,Somewhat unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,2,1,3,4,,68db7077-d7cb-07aa-4bd9-828d98074601,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5,5,5,5,5,4,2,3,4,3,3,3,3,3,4,5,3,2,1,1,1,1,1,1,1,1,1
9/30/2025 1:41,9/30/2025 1:48,R_sNcvCkjnUVqaN0t,23,Other,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Once,More than twice,More than twice,Never,Never,Never,Never,Never,Never,More than twice,Twice,More than twice,Never,Never,Never,Never,Once,Never,Never,Never,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Unsure,Very dangerous,Somewhat likely,Somewhat likely,Unsure,Very likely,Very likely,Somewhat unlikely,Very likely,Unsure,Somewhat likely,Twice,Once,Once,Never,Twice,More than twice,More than twice,More than twice,Never,Online,,No,Yes,Had someone on the high going below the speed limit and swerving in and out of a lane so it was too dangerous to pass them. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,1,Bringing more awareness to it like drinking and driving and wearing a seatbelt ,1,2,3,4,Comparing it to driving under the influence and the ramifications that it could lead to legal issues,68dc31e5-3b00-c4ab-c5fc-b17ff3734fab,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,4,4,5,5,5,3,3,5,4,4,3,5,5,2,5,3,4,1,1,1,0,1,1,1,1,0
9/30/2025 2:09,9/30/2025 2:14,R_RWfi1HVYMhvoTvz,24,Other,White and/or European American,,Male,,No,Yes,Never,More than twice,Once,Never,Never,Twice,More than twice,Once,Never,Never,Never,Never,Never,Never,Once,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat safe,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat likely,Unsure,Somewhat unlikely,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,Twice,Once,Once,More than twice,More than twice,Never,More than twice,Online,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,3,1,4,2,,68dc385e-7896-8e71-6c31-561768070b0a,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,5,4,2,5,5,4,4,4,5,4,3,2,5,4,4,5,2,4,1,1,1,1,1,1,1,0,1
9/30/2025 6:27,9/30/2025 6:40,R_3JmlERDv9gObcq2,21,Other,White and/or European American,,Male,,No,No,,,,,,,,,,Never,Once,Never,Never,Never,More than twice,Never,Never,Never,More than twice,Never,More than twice,Once,Never,Twice,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat dangerous,Very likely,Somewhat unlikely,Unsure,Very likely,Very likely,Unsure,Somewhat likely,Very unlikely,Somewhat unlikely,More than twice,More than twice,More than twice,More than twice,Twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,Skateboarding/Longboarding,,30,None,All,A Few,All,A Few,None,Half,None,Never,More than twice,Never,Never,More than twice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,I fell off on my finger,1,2,3,4,It slows your reaction time ,1,2,3,4,It’s Important to be well rested when driving ,68dc7509-c170-f015-a2e3-81e87e06f520,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,4,4,5,5,4,4,2,4,5,2,3,5,5,3,4,1,2,1,1,1,1,1,1,1,1,1
9/30/2025 7:58,9/30/2025 8:03,R_2TI7lenH9fSeE4y,22,Cincinnati,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Once,Once,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Twice,Once,Once,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Somewhat likely,Unsure,Very likely,Very likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Once,More than twice,Once,Twice,Twice,More than twice,Once,Twice,More than twice,In person,,No,Yes,"Other cars speeding and switching lanes quickly, distracted drviers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,,2,1,3,4,,68dc8a71-f46e-0a8d-3efe-7170bc11532d,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,5,4,3,5,5,4,5,5,5,5,4,3,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1
9/30/2025 9:36,9/30/2025 9:52,R_e4zynBpz8rEWY7v,24,Other,"Asian/Asian American, Pacific Islander, Desi American, and/or Native Hawai'ian",,Male,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Once,Never,Once,Never,Never,Never,Never,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat likely,Somewhat likely,Somewhat unlikely,Very likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Twice,Never,Never,Never,Twice,More than twice,Twice,More than twice,Twice,In person,,No,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,,4,None,None,A Few,A Few,A Few,None,None,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,3,2,4,,2,1,3,4,"It may be important to consider why young adults are not getting enough sleep (stress, social media addiction, etc.), and why they would still choose to drive (cost of alternative transportation,  availability of alternative transportation). Making other transportation options seem more available or finding a way to encourage better sleeping habits might help.",68dca16f-fce5-129b-2d05-abd73c2acf50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,4,5,4,5,4,4,4,4,4,2,5,2,2,4,2,2,1,0,0,0,1,1,1,1,1
10/1/2025 2:56,10/1/2025 3:05,R_1pnEt1RQHAns4ad,18,Other,"Asian/Asian American, Pacific Islander, Desi American, and/or Native Hawai'ian,White and/or European American,Multiracial and/or Biracial",,Male,,Yes,No,,,,,,,,,,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very likely,Somewhat likely,Somewhat likely,Very likely,Very likely,Somewhat unlikely,Somewhat likely,Somewhat unlikely,Somewhat likely,Twice,Twice,Twice,Twice,Twice,More than twice,More than twice,More than twice,Twice,In person,,,,,Bicycling (street and BMX),,,,,,,,,,,,,,,,3,None,All,None,Half,None,None,A Few,None,Never,Never,Never,Never,More than twice,,,,,,,,,,,,,,,Yes,Fell off,1,3,4,2,,2,1,4,3,,68dcec6c-971a-97ad-28af-c756a843bf54,1,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,5,4,4,5,5,4,4,5,5,5,4,4,5,5,2,4,2,4,1,1,1,1,1,1,1,1,1
10/1/2025 4:38,10/1/2025 4:44,R_3lXIOAmptL1j4Jb,24,Other,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Once,Never,Twice,Never,Never,Never,Never,Never,Never,Twice,More than twice,Twice,Never,Once,Never,Never,Twice,Never,Never,Never,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Unsure,Unsure,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68dd046f-52ac-c9e1-0999-fa42a896f6c3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3,3,3,3,3,4,4,5,2,2,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0
10/1/2025 9:15,10/1/2025 9:26,R_2Cy2dhW1Z6X6Rdx,20,Dayton,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Unsure,Somewhat dangerous,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Once,Once,Once,Once,Once,Once,Once,Once,Once,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,Don’t do cannabis if you know you’re going to be driving.,1,3,2,4,None,68dd454c-f1e3-5db1-5452-3cdefe4faade,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,3,5,4,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
10/1/2025 9:52,10/1/2025 9:56,R_21ooa8vFPrvXtcd,22,Other,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Never,Never,Never,Once,Twice,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Twice,Twice,Twice,Twice,Twice,Twice,Once,Once,More than twice,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,1,2,4,3,,68dd4dd8-2efe-808d-ddda-26f486d46442,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1
10/1/2025 10:58,10/1/2025 11:13,R_1g6YGi9LzAeRKQp,24,Columbus,White and/or European American,,Male,,No,Yes,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Once,More than twice,More than twice,More than twice,More than twice,More than twice,Once,More than twice,More than twice,Never,Never,More than twice,Never,Never,Never,Never,Somewhat dangerous,Very safe,Very safe,Unsure,Somewhat dangerous,Somewhat dangerous,Unsure,Very safe,Unsure,Somewhat unlikely,Very unlikely,Very unlikely,Somewhat unlikely,Unsure,Somewhat unlikely,Somewhat likely,Very unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,"Yes, other type of paid driving",No,,Powered dirt bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,I don’t think cannabis impairs people like what it propagandized as,2,1,3,4,You gotta do what you Gotta do,68dd5d01-d4a1-d61e-4c29-f122cdd0e47c,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,1,1,3,4,4,3,1,3,2,1,1,2,3,2,4,1,4,1,1,1,1,1,1,1,1,1
